Date,Customer.Postcode,Store.Postcode,Retail.Price,Screen.Size (Inches),Battery.Life (Hours),RAM (GB),Processor.Speeds (GHz),Integrated.Wireless,HD.Size (GB),CustomerStoreDistance
1/24/2008 12:27,W1T 6QF,NW5 2QH,515,15,5,2,2,No,300,3156.610999
1/24/2008 12:29,E1 7PT,SE1 2BN,470,15,6,2,1.5,Yes,40,1669.522387
1/24/2008 12:34,SE16 4QZ,SE8 3JD,535,15,6,1,2,No,120,3102.040941
1/24/2008 12:42,WC1H 0JZ,SW1V 4QQ,570,15,6,1,1.5,No,300,3864.455977
1/24/2008 12:42,SE26 6RS,SE8 3JD,455,15,4,1,2,Yes,120,6499.780381
1/24/2008 13:01,E4 9PB,N17 6QA,460,15,6,1,1.5,Yes,80,5198.846026
1/24/2008 13:01,W1W 5EA,NW5 2QH,490,15,5,1,1.5,No,300,3240.035339
1/24/2008 13:01,WC2H 8EG,SW1V 4QQ,395,15,4,1,2,Yes,40,3222.598331
1/24/2008 13:02,WC1X 8PN,NW5 2QH,585,15,5,2,2,Yes,300,3659.928961
1/24/2008 13:03,E12 5BP,SE8 3JD,420,15,5,2,1.5,No,40,9122.448027
1/24/2008 13:08,SE27 9ND,CR7 8LE,585,15,6,2,2,No,120,2937.910142
1/24/2008 13:10,CR0 6PU,CR7 8LE,490,15,6,2,1.5,No,80,2229.874436
1/24/2008 13:10,N1 8JT,E2 0RY,455,15,5,2,2,Yes,80,3693.258859
1/24/2008 13:17,W1F 7HZ,SW1P 3AU,435,15,5,2,2,No,80,1592.08197
1/24/2008 13:18,CR0 2BW,SW18 1NN,645,15,6,2,2,No,300,11596.27406
1/24/2008 13:22,SW8 1LA,SW1P 3AU,535,15,5,1,2,Yes,300,2301.73956
1/24/2008 13:32,NW3 6SG,W10 6HQ,450,15,5,1,1.5,Yes,120,4800.863464
1/24/2008 13:33,E3 2DA,SE8 3JD,540,15,6,1,1.5,Yes,300,4885.609174
1/24/2008 13:35,WC2H 0EA,SW1P 3AU,525,15,6,2,2,No,40,1591.767885
1/24/2008 13:38,W1K 4PU,NW5 2QH,530,15,6,1,1.5,Yes,120,4344.934062
1/24/2008 13:39,SE26 6RS,CR7 8LE,540,15,5,2,1.5,No,300,4104.086866
1/24/2008 13:42,NW3 1NT,NW5 2QH,535,15,6,1,2,Yes,80,2313.30694
1/24/2008 13:43,EC1R 1UY,SW1P 3AU,485,15,5,1,2,Yes,300,3655.001231
1/24/2008 13:44,EC3M 7AN,SW1P 3AU,465,15,4,2,2,No,80,3467.692172
1/24/2008 13:47,NW1 1TP,SW1P 3AU,465,15,4,1,2,Yes,300,3841.57728
1/24/2008 13:47,SE8 4RZ,E2 0RY,460,15,5,2,1.5,No,80,6253.753113
1/24/2008 13:50,NW1 6DY,NW5 2QH,445,15,6,1,2,Yes,40,3358.046605
1/24/2008 13:57,W1G 6PG,NW5 2QH,460,15,6,1,1.5,No,120,3428.991834
1/24/2008 14:02,NW1 6DY,W10 6HQ,545,15,4,2,2,No,300,3574.404706
1/24/2008 14:24,SW1V 1RY,SE1 2BN,495,15,4,1,2,No,300,4977.786355
1/24/2008 14:40,W1W 5QU,SW1P 3AU,535,15,6,1,2,Yes,80,2688.616187
1/24/2008 14:43,W4 3PH,SW18 1NN,540,15,6,1,1.5,Yes,300,6089.047545
1/24/2008 15:05,NW1 1HB,SW1P 3AU,460,15,6,1,1.5,Yes,80,3380.121448
1/24/2008 15:12,EC4V 2BA,SW1P 3AU,475,15,5,1,2,Yes,120,2804.778957
1/24/2008 15:20,N6 6BU,N3 1DH,320,15,5,1,1.5,No,40,4571.525785
1/24/2008 15:23,N1 9DU,NW5 2QH,485,15,4,2,2,No,120,2460.188001
1/24/2008 15:26,SW7 4TE,SW1P 3AU,540,15,5,2,1.5,No,300,3675.815556
1/24/2008 15:55,WC2E 9NG,SW1V 4QQ,450,15,5,1,1.5,Yes,120,3099.965322
1/24/2008 15:56,E3 5BH,SE8 3JD,450,15,5,1,1.5,Yes,120,5148.358379
1/24/2008 15:58,SW10 0PL,SW1P 3AU,370,15,4,1,1.5,Yes,40,4398.601823
1/24/2008 15:59,W1G 0PP,SW1P 3AU,530,15,6,2,1.5,Yes,120,1946.361991
1/24/2008 16:03,SW5 9JA,SW1V 4QQ,480,15,4,2,1.5,Yes,120,3306.616549
1/24/2008 16:14,W1G 6PG,SW1V 4QQ,430,15,4,1,1.5,Yes,120,3500.321414
1/24/2008 16:18,WC2H 0EA,SW1V 4QQ,530,15,6,1,1.5,Yes,120,2933.443369
1/24/2008 16:18,SE23 3HE,CR7 8LE,410,15,4,1,1.5,No,120,5350.520442
1/24/2008 16:24,SE1 0LH,SW1P 3AU,490,15,4,2,1.5,Yes,300,2078.079883
1/24/2008 16:29,W1U 1LP,SW1V 4QQ,585,15,6,2,2,Yes,80,2770.768846
1/24/2008 16:31,SW16 6LQ,CR7 8LE,520,15,4,2,1.5,No,300,4283.700386
1/24/2008 16:35,SE1 7NZ,SE1 2BN,460,15,6,1,1.5,Yes,80,3230.805627
1/24/2008 16:41,WC1V 6BS,SW1V 4QQ,470,15,6,1,1.5,Yes,40,3843.244723
1/24/2008 16:44,NW1 8XD,SW1P 3AU,585,15,6,2,2,No,120,4858.361246
1/24/2008 17:07,SE26 4QY,SW12 9HD,510,15,5,2,1.5,Yes,300,6292.73168
1/24/2008 17:12,SE25 6EF,SW12 9HD,460,15,6,1,1.5,Yes,80,7026.726834
1/24/2008 17:14,WC2H 9NY,SW1V 4QQ,395,15,4,1,2,Yes,40,2719.765615
1/24/2008 17:15,E15 4PT,E7 8NW,470,15,6,2,1.5,Yes,40,2296.896384
1/24/2008 17:30,W1H 4NX,W10 6HQ,450,15,6,1,1.5,No,40,3231.824562
1/24/2008 17:31,SE26 4QY,CR7 8LE,480,15,4,2,1.5,Yes,120,4471.856102
1/24/2008 17:43,WC1H 8JG,SW1P 3AU,450,15,5,2,1.5,Yes,120,3068.066492
1/24/2008 17:43,W1J 5RG,SW1P 3AU,365,15,4,1,2,No,80,1611.638917
1/24/2008 17:46,NW1 8QU,SW1P 3AU,460,15,6,1,1.5,Yes,80,4702.327296
1/24/2008 17:52,SW16 1DA,SW18 1NN,390,15,5,2,1.5,Yes,40,5714.007088
1/24/2008 17:52,NW1 6XE,SW1P 3AU,470,15,6,2,1.5,Yes,40,3238.523429
1/24/2008 17:54,SE16 2HB,SE8 3JD,370,15,4,1,1.5,Yes,40,2595.516326
1/24/2008 18:03,E1 6TD,SW1P 3AU,435,15,4,2,2,Yes,80,4530.515423
1/24/2008 18:07,E6 1PW,E7 8NW,475,15,5,2,2,Yes,120,1242.059982
1/24/2008 18:14,SE21 7BJ,CR7 8LE,515,15,6,1,2,No,80,5655.232268
1/24/2008 18:15,EC2Y 9AE,E2 0RY,590,15,6,2,1.5,Yes,300,3230.162844
1/24/2008 18:17,CR0 6BR,SW12 9HD,415,15,4,1,2,No,80,8267.776968
1/24/2008 18:17,WC1H 9DW,NW5 2QH,450,15,5,2,1.5,Yes,120,2621.773636
1/24/2008 18:17,SW3 2DY,W10 6HQ,455,15,5,2,2,No,120,4093.18067
1/24/2008 18:23,KT4 7NY,SW12 9HD,535,15,5,2,2,Yes,300,9613.371573
1/24/2008 18:29,E1 4XG,E2 0RY,390,15,5,2,1.5,Yes,40,1009.922769
1/24/2008 18:36,E1 8AH,E2 0RY,490,15,6,1,1.5,No,80,2631.041239
1/24/2008 18:44,CR0 6BE,SW12 9HD,350,15,4,2,1.5,No,40,8148.877775
1/24/2008 18:46,W1D 5BE,SW1V 4QQ,535,15,6,1,2,No,120,2666.635333
1/24/2008 18:50,W14 8SZ,W10 6HQ,390,15,4,2,1.5,No,80,2789.124773
1/24/2008 19:00,W1H 5HT,W10 6HQ,490,15,4,1,1.5,Yes,300,3286.454777
1/24/2008 19:01,W1T 1DG,SW1P 3AU,485,15,6,1,2,No,120,1939.250628
1/24/2008 19:10,WC1N 3AP,SW1P 3AU,540,15,6,1,1.5,Yes,300,2323.049935
1/24/2008 19:13,N1 8HD,NW5 2QH,380,15,4,1,1.5,Yes,120,3363.534451
1/24/2008 19:31,W1D 4DJ,SW1P 3AU,400,15,5,1,1.5,Yes,120,1516.06893
1/24/2008 19:34,CR0 2QA,CR7 8LE,480,15,5,2,1.5,Yes,80,597.3985269
1/24/2008 19:36,SW19 7NE,KT2 5AU,475,15,5,2,2,Yes,120,6810.577802
1/24/2008 19:36,WC2N 5PH,SW1V 4QQ,455,15,5,1,2,No,120,2334.741099
1/24/2008 19:49,SE1 9JH,SE1 2BN,415,15,4,2,2,No,80,2382.026028
1/24/2008 19:52,N3 1DH,NW5 2QH,460,15,6,1,1.5,No,120,6815.683825
1/24/2008 19:53,WC2E 8HB,SW1P 3AU,375,15,4,2,2,No,40,1343.263563
1/24/2008 19:58,W1W 8QG,NW5 2QH,540,15,6,2,1.5,No,80,3806.470412
1/24/2008 20:01,E1W 2RW,SE1 2BN,450,15,5,2,1.5,Yes,120,1022.988758
1/24/2008 20:08,SW4 6DZ,SW12 9HD,385,15,5,1,2,No,80,2836.093264
1/24/2008 20:18,TW1 2LJ,SW18 1NN,520,15,6,1,1.5,No,300,8240.761251
1/24/2008 20:26,SE23 1JB,SE1 2BN,510,15,6,2,1.5,Yes,80,6858.346521
1/24/2008 20:42,SE8 4RZ,SE8 3JD,480,15,5,2,1.5,Yes,80,956.9205819
1/24/2008 20:44,N7 0JN,NW5 2QH,535,15,6,1,2,Yes,80,814.6668031
1/24/2008 20:47,WC2E 9NG,SE1 2BN,510,15,5,1,1.5,Yes,300,3978.218948
1/24/2008 20:49,CR7 8LE,SW18 1NN,515,15,6,1,2,No,80,10219.85152
1/24/2008 20:54,E2 0AN,E2 0RY,435,15,4,1,2,Yes,80,991.6899717
1/24/2008 20:57,WC2H 9HD,SW1P 3AU,490,15,6,2,1.5,No,80,1506.686762
1/24/2008 21:09,EC2A 3JL,SW1P 3AU,465,15,4,1,2,Yes,300,4304.775023
1/24/2008 21:15,W1U 1QB,SW1V 4QQ,460,15,6,1,1.5,No,120,2890.982532
1/24/2008 21:19,TW9 3BH,SW18 1NN,455,15,5,2,2,Yes,80,6475.021853
1/24/2008 21:26,WC1R 4PF,SW1P 3AU,605,15,6,2,2,Yes,120,2292.139612
1/24/2008 21:29,N19 4HZ,NW5 2QH,465,15,5,2,2,Yes,40,1836.132076
1/24/2008 21:35,EC2M 7NX,SE1 2BN,385,15,4,1,2,Yes,80,2139.196578
1/24/2008 21:35,W6 9DJ,W4 3PH,490,15,6,2,1.5,No,80,3376.305673
1/24/2008 21:42,SW4 0JL,SW12 9HD,495,15,6,2,2,Yes,40,2507.558574
1/24/2008 21:46,EC4M 7DE,SE1 2BN,465,15,5,1,2,No,300,2690.856369
1/24/2008 21:47,SE1 9NL,SW1V 4QQ,510,15,6,1,1.5,No,120,3059.976797
1/24/2008 22:08,E1 6LY,E2 0RY,535,15,6,1,2,Yes,80,2294.920042
1/24/2008 22:14,W1D 5DH,SW1P 3AU,455,15,4,2,2,Yes,120,1388.130037
1/24/2008 22:17,SW8 3JW,SW12 9HD,460,15,5,1,1.5,Yes,300,2713.511378
1/24/2008 22:18,W1X 7FJ,SW1V 4QQ,390,15,4,2,1.5,No,80,1950.232037
1/24/2008 22:21,SW3 6NJ,SW1V 4QQ,485,15,4,2,2,No,120,1726.05475
1/24/2008 22:21,E12 5BP,SE8 3JD,415,15,4,1,2,No,80,9122.448027
1/24/2008 22:38,N2 9EY,N3 1DH,535,15,5,1,2,Yes,300,2905.897624
1/24/2008 22:50,SW4 9DE,SW12 9HD,470,15,6,2,1.5,Yes,40,1745.486752
1/24/2008 22:51,N5 2LL,E2 0RY,485,15,5,2,2,No,80,4963.153232
1/24/2008 23:03,W1T 2QF,NW5 2QH,460,15,5,2,1.5,No,80,3472.653308
1/24/2008 23:09,W1W 6DL,NW5 2QH,505,15,4,2,2,Yes,120,3422.011835
1/24/2008 23:20,EC1V 7DT,SW1P 3AU,470,15,4,1,1.5,No,300,3516.720774
1/24/2008 23:28,SW4 7AA,SW1V 4QQ,535,15,6,2,2,Yes,80,3224.689908
1/24/2008 23:33,KT1 2UW,KT2 5AU,490,15,6,1,1.5,No,80,1432.544938
1/24/2008 23:39,SW1Y 6DF,SW1V 4QQ,520,15,4,2,1.5,No,300,1966.460017
1/24/2008 23:41,SE1 8NL,SW1V 4QQ,435,15,4,1,2,No,120,3270.10902
1/24/2008 23:46,EC1Y 4SA,SW1P 3AU,470,15,4,1,1.5,No,300,3486.315103
1/24/2008 23:46,CR0 1NA,CR7 8LE,455,15,5,1,2,Yes,80,3049.417649
1/24/2008 23:47,SE1 9AL,SW1P 3AU,545,15,6,2,2,Yes,40,2811.838011
1/24/2008 23:50,W1U 2SA,SW1P 3AU,490,15,6,2,1.5,No,80,2216.593107
1/25/2008 0:05,SE1 4JU,SW1V 4QQ,480,15,5,2,1.5,No,120,3831.125814
1/25/2008 0:22,EC1A 7JA,E2 0RY,455,15,5,1,2,No,120,3822.276416
1/25/2008 0:30,EC4M 9EH,E2 0RY,560,15,6,2,1.5,Yes,80,3793.761722
1/25/2008 0:44,SE11 4XD,SE1 2BN,475,15,6,2,2,No,40,2879.42529
1/25/2008 0:48,SW1A 2JR,SW1P 3AU,465,15,6,1,2,No,80,346.6597756
1/25/2008 0:49,E14 3DT,SE8 3JD,495,15,6,1,2,Yes,40,986.8029185
1/25/2008 0:57,SE11 4DJ,SW1V 4QQ,475,15,6,1,2,No,40,2563.330061
1/25/2008 1:00,WC1V 7BW,SW1V 4QQ,445,15,5,2,2,No,40,3397.999559
1/25/2008 1:21,SW18 1TF,SW1V 4QQ,495,15,6,1,2,Yes,40,4497.357669
1/25/2008 1:26,SE26 4QY,SE8 3JD,455,15,5,1,2,No,120,6131.154948
1/25/2008 1:35,W1W 6PS,NW5 2QH,540,15,5,2,1.5,No,300,3483.324992
1/25/2008 1:40,W1T 2EQ,SW1V 4QQ,460,15,4,2,1.5,No,120,3331.919117
1/25/2008 1:45,WC2R 0NP,SW1P 3AU,595,15,6,2,2,No,300,1158.539166
1/25/2008 1:49,N1 1ER,E2 0RY,455,15,5,1,2,Yes,80,4490.433053
1/25/2008 1:58,EC4A 3BQ,SW1V 4QQ,520,15,4,2,1.5,No,300,3891.549948
1/25/2008 1:59,NW1 2HH,NW5 2QH,520,15,6,2,1.5,Yes,40,2643.068293
1/25/2008 2:01,SE23 1JB,CR7 8LE,465,15,5,1,2,No,300,6395.020876
1/25/2008 2:01,SE27 9QY,SE8 3JD,595,15,6,1,2,No,300,7551.081048
1/25/2008 2:14,W1U 1LP,NW5 2QH,530,15,6,1,1.5,Yes,120,4153.721825
1/25/2008 2:17,SE1 1QN,SW1P 3AU,405,15,4,1,2,Yes,120,2461.832041
1/25/2008 2:23,NW5 1SP,NW5 2QH,460,15,6,1,1.5,No,120,955.5694637
1/25/2008 2:45,WC2H 9EW,SW1V 4QQ,510,15,5,1,1.5,Yes,300,2910.803326
1/25/2008 2:49,E2 9BU,SE1 2BN,460,15,6,1,1.5,No,120,3797.099551
1/25/2008 2:50,EC3A 5AY,E2 0RY,480,15,4,2,1.5,Yes,120,2880.976397
1/25/2008 2:54,SE19 2AE,CR7 8LE,545,15,6,1,2,No,300,2570.620548
1/25/2008 2:56,E1 7HP,SE1 2BN,470,15,4,1,1.5,No,300,2078.977874
1/25/2008 3:00,WC1X 9JE,SW1P 3AU,570,15,6,2,1.5,No,300,3393.797283
1/25/2008 3:02,N7 0BP,NW5 2QH,430,15,4,2,1.5,Yes,120,495.7912867
1/25/2008 3:05,WC2N 5PH,SW1P 3AU,595,15,6,1,2,No,300,807.69363
1/25/2008 3:05,SE1 8QA,SW1P 3AU,595,15,6,1,2,No,300,1521.828177
1/25/2008 3:18,N2 9HR,N17 6QA,500,15,6,2,1.5,No,40,5885.293196
1/25/2008 3:18,EC3A 8AH,E2 0RY,485,15,6,1,2,Yes,80,2970.711194
1/25/2008 3:19,SE17 2SB,SW1V 4QQ,450,15,5,2,1.5,Yes,120,3726.004831
1/25/2008 3:24,TW10 7DB,KT2 5AU,590,15,6,2,1.5,Yes,300,2029.006161
1/25/2008 3:30,W1T 5ND,NW5 2QH,540,15,6,2,1.5,No,80,3053.548755
1/25/2008 3:40,TW10 6RN,KT2 5AU,475,15,5,1,2,Yes,120,3740.653553
1/25/2008 3:41,KT4 7NY,SW12 9HD,490,15,5,1,1.5,No,300,9613.371573
1/25/2008 3:47,EC4V 5EQ,SW1P 3AU,455,15,5,1,2,Yes,80,2365.410958
1/25/2008 4:00,NW6 2LU,N3 1DH,535,15,6,2,2,Yes,80,6066.330192
1/25/2008 4:05,W1T 1DG,NW5 2QH,470,15,4,1,1.5,No,300,3674.39478
1/25/2008 4:11,N1 3PB,SE1 2BN,525,15,5,2,2,Yes,120,5020.494498
1/25/2008 4:13,NW1 4BX,SW1P 3AU,465,15,5,1,2,No,300,3319.776499
1/25/2008 4:16,WC1H 9EP,SW1P 3AU,535,15,5,2,2,Yes,300,2893.732883
1/25/2008 4:17,W1D 3TA,NW5 2QH,450,15,6,1,1.5,No,40,3969.416708
1/25/2008 4:21,EC4V 4EG,SE1 2BN,560,15,5,2,1.5,Yes,300,2689.588258
1/25/2008 4:24,TW10 5LA,KT2 5AU,490,15,6,1,1.5,No,80,1544.985437
1/25/2008 4:29,W1S 2AT,SW1V 4QQ,465,15,4,1,2,Yes,300,2482.194593
1/25/2008 4:36,WC2R 1AP,SE1 2BN,540,15,4,2,1.5,Yes,300,3308.132101
1/25/2008 4:36,SE26 5QF,SE8 3JD,520,15,4,2,1.5,No,300,6629.262176
1/25/2008 4:39,SE19 1PF,SE8 3JD,640,15,6,2,1.5,Yes,300,7837.378197
1/25/2008 4:40,SW9 8DR,SW12 9HD,480,15,4,2,1.5,Yes,120,3047.8184
1/25/2008 4:45,CR0 1NA,SW18 1NN,645,15,6,2,2,No,300,12212.56734
1/25/2008 4:48,SE15 4HY,SE1 2BN,300,15,4,1,1.5,No,40,4130.139223
1/25/2008 5:05,E16 1EN,SE8 3JD,490,15,5,1,1.5,No,300,4637.927986
1/25/2008 5:19,EC1M 6EB,SE1 2BN,410,15,4,2,1.5,Yes,80,3002.165885
1/25/2008 5:21,CR0 6BE,SW18 1NN,615,15,6,2,2,Yes,300,11988.98599
1/25/2008 5:22,SE14 6LA,SE1 2BN,470,15,4,2,1.5,No,300,3704.540592
1/25/2008 5:23,W1T 4LZ,SW1P 3AU,535,15,5,2,2,Yes,300,2102.541557
1/25/2008 5:29,SE16 4NB,SE1 2BN,540,15,6,2,1.5,No,80,658.559033
1/25/2008 5:35,EC1N 7TR,SE1 2BN,580,15,6,2,1.5,Yes,120,3605.787709
1/25/2008 5:36,SE20 7DT,CR7 8LE,545,15,4,2,2,No,300,3433.158313
1/25/2008 5:39,SW1X 7NR,W10 6HQ,465,15,5,1,2,No,300,4423.052566
1/25/2008 5:42,WC2H 8EG,SW1P 3AU,455,15,5,1,2,No,120,1800.272479
1/25/2008 5:45,NW5 2SG,SW1P 3AU,485,15,6,1,2,Yes,80,5515.501065
1/25/2008 5:49,W1T 1NQ,NW5 2QH,455,15,5,2,2,Yes,80,3657.051955
1/25/2008 5:52,N1 6BU,NW5 2QH,485,15,6,1,2,No,120,4441.286413
1/25/2008 5:59,SW11 1RU,SW1V 4QQ,300,15,4,1,1.5,No,40,3373.588297
1/25/2008 6:00,SE14 6AF,E2 0RY,535,15,6,2,2,No,120,6021.144409
1/25/2008 6:01,EC4A 3JB,SW1V 4QQ,345,15,5,1,2,No,40,3874.836384
1/25/2008 6:06,WC1H 9EP,SW1P 3AU,545,15,6,1,2,No,300,2893.732883
1/25/2008 6:08,W1H 2HQ,SW1P 3AU,465,15,4,1,2,Yes,300,3008.500291
1/25/2008 6:24,W1T 4LZ,SW1P 3AU,535,15,6,1,2,No,120,2102.541557
1/25/2008 6:26,SE15 3NX,SW1P 3AU,475,15,5,2,2,Yes,120,6017.571354
1/25/2008 6:32,N6 6BU,N17 6QA,495,15,6,1,2,Yes,40,6114.900899
1/25/2008 6:43,W1K 6JG,SW1P 3AU,490,15,6,2,1.5,No,80,1997.529724
1/25/2008 6:51,SE26 6RS,SW12 9HD,445,15,4,2,2,Yes,40,5402.99343
1/25/2008 6:57,E1 6BX,SE1 2BN,520,15,6,2,1.5,Yes,40,2367.887244
1/25/2008 7:12,EC1A 7AA,SE1 2BN,460,15,4,2,1.5,No,120,2824.061083
1/25/2008 7:22,SE1 9UD,SW1P 3AU,350,15,4,1,1.5,No,40,1936.301888
1/25/2008 7:29,KT2 5AU,W4 3PH,415,15,4,1,2,No,80,7582.732555
1/25/2008 7:30,EC1M 6HW,SW1P 3AU,545,15,4,2,2,No,300,2952.738559
1/25/2008 7:30,E4 9PB,E7 8NW,520,15,6,2,1.5,Yes,40,7645.669689
1/25/2008 7:43,SW1V 1RY,SE1 2BN,415,15,5,1,2,Yes,40,4977.786355
1/25/2008 7:44,SE3 0RL,E2 0RY,400,15,5,1,1.5,Yes,120,7807.840995
1/25/2008 7:54,KT2 5EE,W4 3PH,580,15,6,2,1.5,Yes,120,8012.005804
1/25/2008 7:55,W2 6DT,SW1P 3AU,490,15,5,1,1.5,No,300,3884.901672
1/25/2008 7:59,N1 8EQ,SW1P 3AU,505,15,5,2,2,Yes,80,3973.676509
1/25/2008 8:05,E14 8EZ,SE8 3JD,425,15,5,1,2,Yes,120,3092.818132
1/25/2008 8:08,EC2A 3BX,SW1P 3AU,515,15,5,2,2,No,300,4436.068642
1/25/2008 8:19,E13 0AD,E2 0RY,495,15,6,1,2,Yes,40,4608.686689
1/25/2008 8:23,SW1X 7BA,SW1P 3AU,455,15,5,1,2,Yes,80,1463.48659
1/25/2008 8:44,N7 0BP,SW1P 3AU,375,15,4,2,2,No,40,5403.306488
1/25/2008 8:47,SW1V 1DX,SE1 2BN,570,15,6,1,1.5,No,300,4831.49273
1/25/2008 8:57,W1P 9LG,SW1V 4QQ,535,15,6,1,2,No,120,3643.608376
1/25/2008 9:11,NW5 2QH,NW5 2QH,500,15,6,2,1.5,No,40,0
1/25/2008 9:24,SE19 2AE,SW12 9HD,490,15,6,2,1.5,No,80,5837.012335
1/25/2008 9:32,CR0 2EF,SW12 9HD,455,15,5,2,2,Yes,80,7875.001016
1/25/2008 9:36,WC1V 7BW,NW5 2QH,395,15,5,1,2,No,40,3905.272334
1/25/2008 9:41,SW16 6EN,CR7 8LE,545,15,6,1,2,No,300,4101.938079
1/25/2008 9:45,EC4M 9BR,SW1P 3AU,510,15,6,1,1.5,No,120,2835.592707
1/25/2008 9:52,E1 7LS,SW1P 3AU,545,15,4,2,2,No,300,4115.514549
1/25/2008 10:04,SE1 4JU,SW1V 4QQ,410,15,5,1,1.5,No,80,3831.125814
1/25/2008 10:09,SW4 0JG,SW1V 4QQ,485,15,6,1,2,Yes,80,2980.561189
1/25/2008 10:10,SW4 7EX,SW12 9HD,490,15,6,2,1.5,No,80,2330.371644
1/25/2008 10:13,CR0 2DW,CR7 8LE,480,15,5,2,1.5,Yes,80,1162.781579
1/25/2008 10:17,EC1M 6DB,SE1 2BN,435,15,4,2,2,Yes,80,3258.391167
1/25/2008 10:27,E15 4PH,E2 0RY,535,15,6,2,2,Yes,80,3636.317505
1/25/2008 10:34,SW4 0LN,SW18 1NN,565,15,4,2,2,Yes,300,3950.805487
1/25/2008 10:37,SE24 0NJ,SW12 9HD,540,15,4,2,1.5,Yes,300,3179.246766
1/25/2008 10:43,W1T 1DG,SW1V 4QQ,470,15,6,1,1.5,Yes,40,3183.173888
1/25/2008 10:46,SW1V 3AS,SW1V 4QQ,370,15,5,1,1.5,No,40,710.8811434
1/25/2008 10:50,WC2E 9NG,SE1 2BN,415,15,5,2,2,Yes,40,3978.218948
1/25/2008 10:51,W6 9DJ,SW18 1NN,360,15,4,1,1.5,No,120,3789.356146
1/25/2008 10:55,N1 7LB,SE1 2BN,410,15,4,1,1.5,No,120,3578.615514
1/25/2008 10:55,EC3M 7AN,SE1 2BN,510,15,6,1,1.5,No,120,1629.099444
1/25/2008 11:03,W4 5TF,W4 3PH,475,15,6,1,2,No,40,1280.931302
1/25/2008 11:03,W1D 6DJ,NW5 2QH,665,15,6,2,2,Yes,300,4446.329947
1/25/2008 11:06,SE17 3EW,SW1V 4QQ,425,15,5,1,2,Yes,120,3144.849917
1/25/2008 11:16,SE26 6RS,SE8 3JD,540,15,5,2,1.5,No,300,6499.780381
1/25/2008 11:17,SE27 9QY,SE8 3JD,485,15,6,1,2,Yes,80,7551.081048
1/25/2008 11:25,N2 0NW,N17 6QA,460,15,6,1,1.5,No,120,6593.498009
1/25/2008 11:29,EC4M 7DZ,SE1 2BN,460,15,6,1,1.5,No,120,2585.622556
1/25/2008 11:45,N7 0SJ,N17 6QA,475,15,6,1,2,No,40,5684.463915
1/25/2008 11:47,SE19 1PF,SW12 9HD,515,15,5,1,2,No,300,5113.185504
1/25/2008 11:47,EC3N 2AE,SE1 2BN,665,15,6,2,2,Yes,300,1381.413769
1/25/2008 11:53,SE1 3XB,SW1P 3AU,470,15,6,1,1.5,Yes,40,3354.730392
1/25/2008 11:54,W1G 7EQ,NW5 2QH,415,15,5,2,2,Yes,40,3500.96501
1/25/2008 11:57,SE8 3NT,SE1 2BN,435,15,4,1,2,No,120,3712.147222
1/25/2008 12:02,W1B 5QH,NW5 2QH,430,15,5,2,1.5,Yes,80,4171.128025
1/25/2008 12:06,EC3R 8BU,SE1 2BN,535,15,6,1,2,No,120,1422.71009
1/25/2008 12:13,W1T 1QY,SW1P 3AU,440,15,4,1,1.5,Yes,300,1916.157092
1/25/2008 12:15,SE26 4BG,SE8 3JD,480,15,6,1,1.5,Yes,120,6192.759724
1/25/2008 12:16,W1T 4LZ,SW1V 4QQ,385,15,4,1,2,No,120,3274.758312
1/25/2008 12:30,W1B 5DP,SW1V 4QQ,425,15,6,1,2,No,40,2309.783756
1/25/2008 12:36,E14 3BW,SE1 2BN,505,15,5,2,2,Yes,80,4599.383546
1/25/2008 12:42,SE27 9ND,SW12 9HD,510,15,6,2,1.5,No,120,4030.070099
1/25/2008 12:46,EC1M 6AW,E2 0RY,490,15,4,1,1.5,Yes,300,3945.40809
1/25/2008 12:58,SW1W 8HR,SW1P 3AU,485,15,4,2,2,No,120,2057.140248
1/25/2008 13:01,SE1 1NA,SW1P 3AU,535,15,6,2,2,Yes,80,2825.344758
1/25/2008 13:01,E1 1DE,SE1 2BN,565,15,4,2,2,Yes,300,2146.284464
1/25/2008 13:02,SW11 1RU,SW1V 4QQ,465,15,4,2,2,No,80,3373.588297
1/25/2008 13:07,W11 4UL,SW1V 4QQ,585,15,5,2,2,Yes,300,5059.127296
1/25/2008 13:33,SE19 3HF,SW12 9HD,520,15,6,1,1.5,No,300,3816.022144
1/25/2008 13:33,EC3M 7AN,SW1P 3AU,480,15,5,2,1.5,No,120,3467.692172
1/25/2008 13:43,N1 8LU,SE1 2BN,585,15,5,2,2,Yes,300,4717.221216
1/25/2008 13:46,WC2B 5TB,SE1 2BN,510,15,5,1,1.5,Yes,300,3903.771125
1/25/2008 14:00,W1T 3PG,SW1P 3AU,510,15,6,1,1.5,Yes,80,1893.724373
1/25/2008 14:02,SE10 9PD,SE1 2BN,470,15,4,2,1.5,No,300,5098.421913
1/25/2008 14:07,SW1V 2EE,SW1P 3AU,505,15,6,1,2,Yes,120,1195.672614
1/25/2008 14:18,E1 6BX,E2 0RY,490,15,4,2,1.5,Yes,300,2373.740508
1/25/2008 14:46,SW11 2JU,SW18 1NN,460,15,4,2,1.5,Yes,80,2632.513058
1/25/2008 14:55,WC1X 8TX,SE1 2BN,615,15,6,2,2,Yes,300,4039.733902
